latitude,longitude,NDVI,Temperature,Precipitation,Humidity,Windspeed,is_fire,Year,Month,Day
34.622257,-2.449742,1984.0,10.722222,0.0,44.4,6.5,0.0,2019,11,21
34.721565,-2.043217,1757.0,23.777779,0.0,60.9,7.8,0.0,2016,6,23
34.21338,-2.287932,1504.0,30.444445,0.0,43.5,5.8,0.0,2017,8,5
34.975502,-2.4495745,3901.0,23.0,0.0,63.4,5.0,1.0,2014,6,13
31.823383,-6.4944177,2110.0,9.777777,0.0,34.0,3.9,0.0,2017,1,19
34.59535,-2.3427107,3517.0,17.555555,0.0,44.3,6.3,1.0,2014,3,18
34.599277,-2.3470888,1479.0,28.277779,0.0,47.3,7.2,1.0,2021,7,4
31.984964,-8.688915,1405.0,24.444445,0.0,60.6,9.6,0.0,2015,8,25
35.470604,-5.5887804,5526.0,21.833336,0.0,66.4,7.9,1.0,2020,9,30
35.32189,-5.445829,5265.0,19.833332,0.0,47.4,7.5,1.0,2018,5,16
34.59393,-2.3453217,1612.0,26.777777,0.0,43.7,6.5,1.0,2018,7,28
34.59685,-2.3483233,1466.0,23.944445,0.0,61.4,7.9,1.0,2020,6,27
33.690247,-5.5548096,2800.0,9.555555,0.01,43.9,5.9,1.0,2021,12,6
28.518688,-10.415343,1308.0,20.222221,0.0,47.1,7.4,0.0,2019,3,6
33.451744,-6.03964,5636.0,19.555553,0.0,52.4,4.5,0.0,2020,5,7
35.06597,-2.2928095,3410.0,28.166664,0.0,50.6,7.7,0.0,2020,6,24
33.604275,-5.6011844,2469.0,19.777779,99.99,47.7,7.6,1.0,2019,9,13
34.180363,-5.3436193,1658.0,26.333334,0.0,58.8,2.9,1.0,2018,9,20
32.987503,-3.3453345,1678.0,7.2222223,0.0,12.2,4.6,0.0,2016,3,13
31.822466,-6.7188597,2577.0,24.555553,0.0,43.9,4.8,1.0,2017,9,18
34.594402,-2.3459826,1400.0,18.166664,0.0,54.7,5.2,1.0,2019,10,16
30.983196,-6.5483108,1199.0,11.055556,0.0,16.6,7.4,0.0,2014,12,29
32.039562,-6.6152453,3655.0,39.555557,0.0,22.3,4.4,1.0,2017,7,16
32.267754,-6.7348957,3811.0,33.0,0.04,45.5,6.8,0.0,2015,7,17
35.39924,-5.974157,2878.0,22.333332,0.0,64.9,7.4,1.0,2020,10,1
30.995224,-7.060852,1052.0,18.500002,0.0,27.0,2.3,0.0,2013,11,1
32.74037,-6.5797086,1778.0,25.944443,0.0,49.0,7.4,0.0,2014,10,5
35.014496,-5.0224075,4823.0,11.055556,0.0,41.1,1.8,1.0,2020,1,3
31.299723,-7.6159844,2782.0,25.555555,0.0,61.7,5.2,0.0,2015,8,28
31.257835,-4.2275662,1153.0,16.444445,0.0,16.7,6.9,1.0,2016,3,6
28.102314,-11.458381,1141.0,17.944447,0.0,54.9,8.9,0.0,2019,3,15
34.903236,-2.3122442,3528.0,20.555555,0.0,53.6,4.7,1.0,2015,10,11
33.16704,-7.741105,3157.0,12.722223,0.0,47.4,7.9,0.0,2016,2,1
30.82911,-4.3514156,1265.0,12.055555,0.0,31.8,3.6,0.0,2016,2,6
31.62875,-6.1776624,1392.0,7.7777777,0.87,43.9,4.0,0.0,2014,1,30
31.487844,-7.3533616,3379.0,17.555555,0.0,42.4,2.8,0.0,2015,11,20
31.577585,-4.448482,1207.0,35.88889,0.0,30.3,7.0,0.0,2015,7,31
35.52516,-5.32743,4178.0,26.055555,0.0,67.0,5.0,1.0,2018,8,9
28.02221,-11.849945,1037.0,21.944445,0.0,58.9,14.0,0.0,2019,6,20
35.120506,-5.4412513,4996.0,30.333334,0.0,65.6,5.0,1.0,2021,8,15
28.589622,-11.168964,956.0,20.444447,0.0,47.6,8.6,0.0,2016,11,10
33.36381,-7.751248,6545.0,13.388888,0.0,52.0,7.6,1.0,2018,3,27
28.58403,-10.68042,1050.0,22.055553,0.02,64.0,11.5,0.0,2014,10,16
34.98635,-3.8944838,2949.0,25.166668,0.0,67.4,5.1,0.0,2015,7,3
35.65515,-5.9360714,3107.0,23.055555,0.0,66.8,6.0,1.0,2018,8,14
35.63917,-5.5740685,4498.0,24.777779,0.0,67.9,4.7,1.0,2019,8,27
31.496674,-8.529521,1744.0,14.833333,0.0,43.1,4.3,0.0,2013,4,29
30.361597,-7.1693096,1035.0,22.388891,0.0,41.4,1.9,0.0,2014,10,17
28.889524,-8.807808,804.0,14.888889,0.0,49.7,9.6,0.0,2018,2,21
31.730806,-9.547583,2829.0,22.055553,0.0,62.7,3.4,0.0,2020,5,29
34.59493,-2.340889,1706.0,22.611109,0.0,62.7,8.6,1.0,2017,6,11
30.80515,-7.317821,1211.0,32.77778,0.01,35.5,5.5,0.0,2018,7,8
33.196747,-4.016167,1299.0,28.333334,0.0,40.8,11.8,0.0,2020,7,13
33.897575,-5.2633276,2720.0,20.055555,0.0,48.9,5.6,0.0,2021,10,9
35.15656,-4.0659957,2735.0,23.444443,0.0,64.9,6.5,0.0,2020,6,24
34.16577,-5.4311743,1960.0,24.222221,0.0,64.0,3.2,1.0,2019,9,6
30.217308,-9.153061,2118.0,12.944445,0.0,45.9,2.4,1.0,2014,2,12
35.30112,-5.4380574,6074.0,17.222221,0.0,49.7,5.8,1.0,2014,5,25
34.59303,-2.346283,1486.0,20.555555,0.01,57.0,4.5,1.0,2019,9,14
35.22159,-5.5563407,4215.0,25.166668,0.0,50.0,4.0,1.0,2017,10,15
31.390734,-9.167965,3142.0,17.944447,0.0,50.6,5.4,0.0,2017,2,17
32.1247,-3.9086893,1204.0,34.055557,0.0,27.5,5.4,0.0,2021,7,15
33.415955,-7.817188,5727.0,13.666666,0.12,45.7,7.3,0.0,2019,1,22
33.374363,-7.966522,7345.0,18.055555,0.0,55.0,11.8,0.0,2017,4,6
35.086987,-5.753866,3244.0,28.88889,0.0,68.4,7.0,1.0,2022,7,14
35.16111,-5.141038,5467.0,32.444443,0.0,60.4,4.8,1.0,2015,7,14
35.86347,-5.369953,6067.0,23.444443,0.0,55.3,15.9,1.0,2019,7,9
35.223248,-5.526002,6351.0,16.555555,0.0,44.7,6.6,1.0,2016,3,18
33.385345,-5.8817854,3824.0,21.38889,0.0,44.5,6.9,0.0,2020,10,20
34.59352,-2.3479092,1506.0,17.61111,0.0,52.4,3.6,1.0,2017,10,24
27.969398,-10.374257,1136.0,23.11111,0.0,25.4,11.3,0.0,2022,2,4
31.269148,-6.2560673,1415.0,7.555555,0.0,13.8,2.6,0.0,2019,1,2
27.507391,-10.696646,864.0,16.0,0.0,55.0,9.1,0.0,2014,12,7
34.593884,-2.344272,1486.0,22.111113,0.0,62.6,8.7,1.0,2020,9,20
30.9874,-4.551491,808.0,34.944443,0.0,32.8,6.7,0.0,2020,8,17
31.600626,-7.553048,2153.0,28.333334,0.0,42.3,4.9,0.0,2017,6,10
29.721992,-7.467691,982.0,22.5,0.0,37.2,4.5,0.0,2019,10,20
35.29975,-5.823923,3990.0,13.000001,0.0,9999.9,5.2,1.0,2020,2,17
27.978685,-11.9560375,1068.0,16.777779,0.0,51.9,9.5,0.0,2016,3,29
33.793346,-6.471436,4797.0,12.722223,0.0,51.3,3.6,0.0,2022,3,10
31.822996,-9.474389,2229.0,19.166666,0.0,52.5,7.0,0.0,2020,4,27
28.16845,-11.662439,928.0,23.166664,0.0,66.5,17.0,0.0,2022,9,4
33.47039,-7.7434006,2291.0,24.11111,0.0,68.2,7.7,1.0,2017,9,13
33.90209,-4.807145,2408.0,22.833334,0.0,53.9,4.8,1.0,2015,9,19
35.599464,-4.980957,3211.0,26.88889,0.0,66.4,5.2,0.0,2022,8,22
34.59441,-2.348625,1618.0,32.444443,0.0,48.0,9.1,1.0,2017,6,26
31.515392,-4.281362,1143.0,21.222221,0.0,56.8,3.5,1.0,2019,10,15
33.491684,-7.7168374,3116.0,21.166666,0.0,60.6,12.9,1.0,2021,5,19
34.907604,-3.9202733,2201.0,14.833333,0.0,54.9,4.6,0.0,2016,12,12
31.904676,-3.1089005,1267.0,26.61111,0.0,29.2,5.7,0.0,2013,4,18
30.455986,-6.581719,771.0,31.277779,0.0,43.3,4.7,0.0,2016,8,15
33.31184,-4.3023353,1476.0,23.833334,0.0,46.2,4.9,1.0,2015,8,18
28.3586,-10.218232,889.0,14.888889,0.0,31.6,4.7,0.0,2020,1,5
31.586546,-8.503703,1260.0,17.38889,0.0,42.4,7.2,1.0,2020,12,2
35.336815,-3.9851453,1852.0,25.666664,0.0,73.9,5.9,0.0,2014,8,31
30.326162,-8.063421,1261.0,13.111111,0.0,47.2,5.0,0.0,2022,3,25
35.088146,-5.677298,4749.0,31.277779,0.0,52.8,9.6,1.0,2022,7,15
31.901188,-4.3596344,1531.0,32.944443,0.0,31.2,7.2,0.0,2022,6,9
34.597008,-2.3502889,1809.0,18.166664,0.0,55.2,11.3,1.0,2017,5,6
30.92661,-7.1625237,1144.0,9.0,0.0,25.6,1.6,0.0,2015,1,16
33.956577,-6.4696827,5835.0,12.555554,0.0,46.4,5.1,1.0,2014,3,6
33.366764,-7.751653,6067.0,10.111111,0.0,46.4,5.0,1.0,2015,2,14
35.000496,-5.971803,2906.0,18.38889,0.0,55.4,4.4,1.0,2021,10,23
34.86238,-5.468093,5313.0,28.0,0.0,65.2,5.4,0.0,2020,8,12
31.22127,-5.094302,960.0,8.166667,0.0,11.8,9.4,0.0,2018,1,28
31.379766,-7.642937,1721.0,26.166666,0.0,48.8,4.4,1.0,2022,10,22
31.417046,-7.1685123,2350.0,22.111113,0.0,36.5,2.9,0.0,2019,10,19
31.294106,-4.4802046,859.0,17.777779,0.0,33.8,4.8,0.0,2015,11,3
33.367115,-7.751173,6782.0,11.666667,0.0,47.7,9.3,1.0,2015,3,18
33.135395,-4.31549,1525.0,20.166668,0.0,37.8,6.0,0.0,2015,4,25
35.238693,-5.4806495,6496.0,31.222221,0.0,9999.9,3.8,1.0,2020,8,28
32.304146,-4.77603,1070.0,14.444445,0.0,46.7,9.6,0.0,2015,10,28
30.714128,-6.777667,1083.0,13.944444,0.0,26.4,9.4,0.0,2014,3,12
33.411583,-6.0855727,4550.0,14.222221,0.0,46.3,5.4,0.0,2019,12,26
35.562252,-5.2717304,4825.0,23.999998,0.0,68.7,4.9,1.0,2021,7,18
31.22152,-6.2337503,1518.0,15.888889,0.08,38.3,8.4,0.0,2019,3,26
33.753014,-5.301093,2999.0,22.166666,0.0,60.2,3.8,1.0,2018,9,6
32.910805,-4.878198,1168.0,28.666666,0.02,39.6,8.8,0.0,2022,7,8
32.368362,-3.7950938,878.0,8.5,0.12,34.5,9.1,0.0,2015,2,21
33.73916,-5.1150036,4233.0,25.444447,0.0,54.3,5.1,1.0,2021,7,2
34.596596,-2.3461678,1646.0,18.88889,0.0,49.0,7.9,1.0,2019,5,31
35.04387,-5.6257524,5685.0,31.277779,0.0,52.8,9.6,1.0,2022,7,15
31.584875,-8.499466,1026.0,21.555557,0.0,49.6,4.3,1.0,2020,10,6
34.594135,-2.3449864,1599.0,23.11111,0.0,60.0,6.8,1.0,2015,8,25
29.874245,-7.042418,881.0,28.333334,0.01,41.6,4.0,0.0,2015,7,7
31.490654,-9.50718,1956.0,16.055555,0.0,44.2,10.2,0.0,2017,12,4
32.01871,-6.7392306,3116.0,25.277779,0.0,51.6,4.4,0.0,2022,6,25
34.677437,-2.149392,4451.0,22.444445,0.0,48.0,5.5,0.0,2018,4,23
31.581928,-8.501108,1180.0,19.888891,0.0,43.1,2.9,1.0,2013,11,13
30.564531,-9.381616,3095.0,25.222221,0.0,60.8,3.7,1.0,2013,8,11
28.044388,-11.147825,809.0,17.5,0.04,60.1,13.6,0.0,2014,12,3
31.743597,-4.6070924,1333.0,19.722221,0.0,35.8,4.0,0.0,2021,10,25
33.899185,-5.760187,2257.0,22.166666,0.0,59.9,6.2,1.0,2020,8,13
30.570877,-6.664378,1085.0,5.9999995,0.03,25.7,11.6,0.0,2018,2,6
32.920624,-4.3706365,1258.0,28.0,0.0,33.2,8.0,0.0,2016,6,24
33.581993,-7.7325416,4337.0,13.666666,0.2,44.1,7.1,0.0,2019,2,20
28.381645,-11.048234,919.0,28.666666,0.0,59.4,7.7,1.0,2021,10,2
31.301914,-7.696852,3910.0,16.166666,0.0,51.3,4.2,0.0,2016,2,14
35.101913,-4.134729,1842.0,21.222221,0.01,64.4,3.6,1.0,2021,10,3
33.353115,-7.7592325,5137.0,16.88889,0.01,49.6,6.3,0.0,2021,4,20
35.07936,-5.3986945,5223.0,23.11111,0.0,46.4,9.4,0.0,2015,5,9
27.92267,-11.050135,861.0,17.722221,0.0,57.5,5.6,0.0,2021,11,20
34.716175,-4.118389,4149.0,13.777778,0.0,50.1,3.6,1.0,2015,3,14
33.902744,-4.6909757,2523.0,30.444445,0.0,59.6,6.1,1.0,2021,7,31
35.292675,-5.527802,5572.0,34.72222,0.0,45.3,7.0,1.0,2022,7,26
35.116734,-5.3657036,5305.0,34.38889,0.0,43.1,4.5,1.0,2021,8,17
34.597626,-2.345824,1519.0,18.38889,0.0,54.7,5.9,1.0,2019,11,1
34.568665,-3.9360652,2105.0,34.055557,0.0,62.7,0.0,1.0,2016,7,12
31.630157,-9.571894,3113.0,18.666666,0.0,62.8,6.5,0.0,2017,5,4
33.681694,-4.6362195,2690.0,17.444445,0.12,49.9,6.2,0.0,2020,5,18
28.782118,-9.248568,874.0,24.055557,0.0,56.1,18.5,0.0,2019,7,29
35.19032,-3.610245,1831.0,29.055555,0.0,61.8,5.2,1.0,2014,8,11
34.59619,-2.349342,2208.0,16.444445,0.0,48.0,8.3,1.0,2015,4,28
34.59431,-2.3480787,2348.0,17.888887,0.0,51.8,5.9,1.0,2015,5,22
29.330578,-9.908472,1691.0,23.055555,0.0,68.6,4.2,0.0,2016,7,20
33.778107,-5.7446184,5260.0,14.388889,0.0,36.8,5.7,1.0,2022,2,1
31.722496,-6.981697,4495.0,10.166667,0.03,30.0,5.6,0.0,2015,3,20
30.221819,-9.149892,1697.0,14.166667,0.0,41.9,3.9,1.0,2013,11,19
33.6968,-5.613335,2872.0,32.38889,0.0,50.1,5.4,1.0,2018,8,5
33.974045,-6.6079907,2702.0,22.111113,0.0,61.7,4.0,1.0,2015,7,12
31.769075,-8.806094,1191.0,20.277779,0.02,63.7,5.4,0.0,2015,10,28
33.718037,-5.3020535,1753.0,22.888887,0.0,55.6,4.2,0.0,2014,9,13
35.2504,-5.4902873,5935.0,31.222221,0.0,9999.9,3.8,1.0,2020,8,28
33.367477,-7.7519584,6572.0,13.833334,0.67,53.7,6.7,1.0,2018,4,15
35.019547,-5.5308642,4683.0,23.777779,0.0,50.2,4.0,1.0,2021,9,28
34.182446,-5.350439,1873.0,28.222223,0.0,56.0,4.2,1.0,2017,7,28
33.372906,-7.672829,4920.0,10.888888,0.0,44.0,7.5,0.0,2018,2,3
33.41694,-6.038797,2303.0,21.833336,0.0,43.3,7.2,1.0,2019,10,27
35.06785,-2.9213128,1679.0,24.833332,0.0,60.3,6.3,0.0,2013,7,10
35.293613,-5.686466,5443.0,23.88889,0.0,9999.9,5.9,1.0,2020,9,3
34.593784,-2.3475456,1506.0,15.944445,0.0,48.0,4.8,1.0,2020,11,2
28.483107,-8.877073,1058.0,15.444445,0.0,44.2,16.0,0.0,2018,3,17
35.071106,-5.239013,4249.0,28.555555,0.02,71.2,6.6,1.0,2016,8,28
31.941967,-9.004981,1700.0,18.11111,0.2,56.6,10.0,0.0,2015,11,3
28.56085,-10.788723,1023.0,25.111109,0.0,62.1,11.1,0.0,2014,9,21
35.142693,-5.7841,3118.0,36.22222,0.0,44.2,11.6,1.0,2016,8,8
31.981798,-8.566478,2737.0,14.666667,0.0,42.0,7.2,0.0,2014,3,1
35.126263,-5.397703,5305.0,34.38889,0.0,43.1,4.5,1.0,2021,8,17
29.894926,-7.5229454,887.0,32.444443,0.0,39.9,5.6,0.0,2016,7,9
35.127712,-3.8181658,2071.0,18.444443,0.0,53.8,4.3,0.0,2014,11,8
27.628422,-8.925342,1228.0,17.833334,0.0,39.4,6.6,0.0,2022,12,1
31.168219,-6.1927137,1329.0,32.833332,0.0,23.0,6.2,0.0,2021,7,11
33.336433,-4.1585927,1623.0,26.555557,0.0,29.7,5.2,0.0,2016,6,25
35.113968,-5.556425,2688.0,21.000002,0.0,51.2,7.6,1.0,2022,9,29
35.24997,-5.5095577,4861.0,31.222221,0.0,9999.9,3.8,1.0,2020,8,28
27.744846,-11.128371,939.0,15.888889,0.0,53.1,14.1,0.0,2014,2,2
34.598373,-2.3500257,1809.0,11.333334,0.0,45.4,5.1,1.0,2018,11,8
30.39608,-7.0679154,1077.0,28.88889,0.0,40.9,5.2,0.0,2015,7,19
28.636957,-11.056128,908.0,21.666666,0.0,69.4,8.4,0.0,2022,8,2
32.98218,-4.476655,1483.0,33.333332,0.0,21.1,9.2,0.0,2021,8,14
35.03814,-4.6721597,4739.0,26.222221,0.0,51.3,6.6,1.0,2021,7,14
35.60246,-5.4321423,3520.0,18.333334,0.0,52.0,5.4,1.0,2020,10,17
31.030586,-4.809469,806.0,8.000001,0.0,16.9,2.6,0.0,2019,1,7
31.23681,-4.197907,919.0,36.72222,0.0,29.9,6.9,0.0,2018,7,27
32.620785,-6.484744,5792.0,11.833333,0.0,37.3,4.9,0.0,2013,3,2
35.82115,-5.385723,5868.0,15.055555,0.31,44.9,16.8,1.0,2016,4,6
28.88794,-9.311206,796.0,32.77778,0.0,56.8,8.9,0.0,2016,8,22
31.428333,-4.2538986,1067.0,28.88889,0.08,48.9,9.1,1.0,2014,9,1
31.46297,-9.4172535,3120.0,18.277779,0.0,52.4,10.6,0.0,2013,5,29
33.823948,-5.0988503,3625.0,7.7222233,0.87,39.0,9.3,0.0,2014,1,31
33.36506,-7.75169,4547.0,12.722223,0.0,47.4,7.9,1.0,2016,2,1
35.288914,-5.65285,4642.0,8.5,0.0,35.7,3.6,0.0,2017,1,26
30.218014,-7.2135544,954.0,20.88889,0.03,51.8,6.7,0.0,2014,9,21
34.90956,-4.9460034,3589.0,11.611112,0.0,48.8,1.8,1.0,2015,12,3
32.99184,-4.0078735,1153.0,3.5555563,0.04,32.9,24.0,1.0,2014,2,11
31.58473,-8.501161,1527.0,27.222221,0.0,45.3,3.4,1.0,2013,5,12
34.931004,-3.631516,2752.0,14.0,0.0,48.6,4.7,1.0,2022,1,12
35.122032,-5.049366,5024.0,23.777779,0.0,50.2,7.1,1.0,2017,9,19
27.613235,-11.230607,843.0,22.0,0.0,60.3,15.2,0.0,2015,9,19
35.11691,-3.786113,2163.0,29.833334,0.0,56.8,6.2,1.0,2021,7,26
31.726309,-3.1087885,1381.0,19.722221,0.01,36.7,14.7,0.0,2022,5,4
28.761238,-9.254953,793.0,19.833332,0.0,48.1,4.9,0.0,2019,11,14
31.50455,-9.563765,3758.0,24.666666,0.0,51.2,6.4,0.0,2013,5,11
29.091015,-9.545668,948.0,17.61111,0.0,52.5,10.9,0.0,2022,4,2
35.40493,-5.285404,4794.0,15.333333,0.0,46.3,18.0,1.0,2015,2,28
34.984825,-4.4020348,1949.0,20.055555,0.0,59.4,3.7,0.0,2022,10,30
34.597958,-2.3422625,2045.0,11.555555,0.0,40.3,6.8,1.0,2017,2,7
34.221573,-5.522489,7887.0,11.722221,0.02,46.2,4.5,0.0,2017,2,15
35.233337,-5.602754,5299.0,15.888889,0.0,38.0,2.1,1.0,2017,11,26
27.979841,-11.121898,934.0,15.222222,0.0,49.2,12.9,0.0,2014,2,4
35.566494,-5.3983603,5521.0,15.5,0.0,51.4,4.2,1.0,2014,3,21
34.888706,-5.5840073,5417.0,21.444445,0.0,49.0,3.8,0.0,2014,4,29
31.33352,-9.20329,3256.0,15.888889,0.0,45.5,3.1,0.0,2019,1,1
32.33582,-5.0823603,1409.0,28.555555,0.0,47.4,6.4,0.0,2019,8,5
31.712461,-9.57836,2639.0,17.666666,0.0,51.1,9.8,0.0,2022,2,15
31.536781,-8.112963,2762.0,19.222221,0.0,28.9,4.1,1.0,2017,11,10
33.909504,-5.4939637,3836.0,23.444443,0.0,54.4,5.0,1.0,2016,6,15
31.211292,-6.516795,1061.0,13.555556,0.0,15.2,2.1,0.0,2020,2,3
30.217508,-9.154955,2400.0,20.0,0.0,55.6,4.4,1.0,2013,6,6
35.60126,-5.435559,5421.0,23.833334,0.0,57.3,9.5,1.0,2020,6,19
35.064938,-6.0851245,5143.0,30.055555,0.0,51.8,5.5,1.0,2014,6,13
34.598072,-2.3493452,1566.0,20.0,0.0,46.1,4.0,1.0,2014,10,25
32.390873,-6.6143084,5344.0,21.166666,0.0,26.3,3.2,1.0,2020,2,24
34.8357,-5.3600864,4297.0,25.555555,0.0,65.7,10.4,1.0,2016,7,19
30.835615,-6.364335,937.0,27.055553,0.0,28.8,4.7,0.0,2019,9,24
33.36868,-7.750471,2617.0,26.444445,0.0,65.7,10.1,1.0,2017,8,9
33.376205,-7.6900816,2311.0,24.277777,0.0,55.7,10.2,0.0,2016,9,30
32.473194,-4.544426,1210.0,11.5,0.0,35.6,19.8,0.0,2016,5,13
31.753395,-3.4844046,1324.0,20.055555,0.0,16.3,7.1,0.0,2022,4,4
33.360252,-8.042224,3241.0,24.833332,0.0,67.1,6.8,0.0,2019,8,30
33.36619,-7.752284,2980.0,24.611113,0.0,64.3,6.5,1.0,2015,6,27
33.36655,-7.750316,2337.0,10.166667,0.24,46.9,5.5,1.0,2021,12,4
30.201769,-7.224913,1042.0,30.555555,0.0,33.2,5.2,0.0,2019,6,25
34.597443,-2.3467746,3677.0,15.222222,0.0,42.9,5.5,1.0,2018,5,15
27.155775,-9.440049,1154.0,20.666664,0.0,54.2,16.6,0.0,2016,6,28
33.693222,-5.7367463,5585.0,15.777778,99.99,46.3,4.8,0.0,2016,4,14
32.228954,-6.2745967,3073.0,28.055555,0.0,53.7,6.7,0.0,2021,6,26
34.22795,-2.1993642,1505.0,11.833333,0.0,32.2,4.6,0.0,2022,2,3
35.44174,-5.522939,5371.0,13.555556,0.0,49.0,2.7,0.0,2017,11,24
32.165367,-5.086247,1220.0,9.0,0.0,34.3,15.8,0.0,2013,3,11
33.370262,-7.7512507,2326.0,21.444445,0.04,64.0,5.2,1.0,2014,9,23
35.68391,-5.302272,3826.0,28.833334,0.0,64.1,8.1,1.0,2022,8,15
34.59615,-2.3462107,1599.0,27.5,0.0,70.2,6.8,1.0,2015,9,1
33.910168,-5.4969974,3008.0,10.944445,0.0,45.7,3.9,1.0,2016,1,31
33.90974,-5.494929,3725.0,16.11111,0.0,48.4,5.6,1.0,2013,6,8
33.51799,-8.019698,2564.0,23.055555,0.0,63.8,11.9,0.0,2021,7,9
33.924232,-4.013209,3229.0,17.277779,0.0,46.5,0.0,1.0,2013,11,11
35.054935,-4.976867,5552.0,33.72222,0.0,55.1,4.0,1.0,2016,9,7
35.008812,-3.6137726,2377.0,27.166666,0.0,56.1,5.4,1.0,2019,8,10
34.59657,-2.3468602,1727.0,20.833334,0.0,60.2,8.3,1.0,2015,6,19
33.473427,-7.7436423,2291.0,24.11111,0.0,68.2,7.7,1.0,2017,9,13
28.210545,-9.149082,1126.0,21.833336,0.0,53.6,6.7,0.0,2016,5,27
32.886536,-3.3269732,1236.0,28.5,0.0,43.6,6.8,0.0,2020,8,23
28.070936,-9.526618,1060.0,18.11111,0.0,55.2,10.4,0.0,2020,4,25
33.363804,-7.7487707,6363.0,17.722221,0.0,47.9,5.6,1.0,2017,4,8
34.978363,-4.867461,4766.0,28.5,0.0,9999.9,5.0,1.0,2020,8,26
35.204006,-5.5392,4215.0,25.166668,0.0,50.0,4.0,1.0,2017,10,15
33.447693,-5.8939133,5857.0,9.833333,0.0,39.2,9.9,0.0,2013,4,29
34.69903,-2.2593267,1593.0,29.555555,0.0,50.1,6.9,0.0,2017,7,30
30.567667,-9.374394,3095.0,25.222221,0.0,60.8,3.7,1.0,2013,8,11
33.99054,-5.3050127,2863.0,20.666664,0.0,59.2,6.8,1.0,2021,9,17
32.580452,-5.110502,1547.0,7.5,0.0,31.6,12.8,0.0,2013,11,21
32.027298,-6.66793,2953.0,26.222221,0.0,47.3,3.6,0.0,2020,9,29
33.43733,-7.78689,2635.0,17.5,0.0,54.6,3.6,1.0,2013,11,2
31.627295,-6.498582,2481.0,16.166666,0.0,43.9,2.8,1.0,2013,1,31
35.25565,-5.5692844,6701.0,12.944445,0.0,38.6,2.8,1.0,2017,11,23
33.36655,-7.7496448,3288.0,14.722222,0.0,49.6,3.2,1.0,2016,12,12
31.930101,-5.8195076,1435.0,36.72222,0.0,37.1,7.4,1.0,2016,8,10
32.524963,-3.4679117,790.0,20.666664,0.06,57.1,4.2,0.0,2022,9,22
33.748123,-4.5640297,1911.0,21.333334,0.0,55.1,6.1,0.0,2020,10,2
30.877401,-4.1151824,930.0,21.333334,0.0,38.5,5.0,0.0,2020,5,19
28.74889,-9.519715,829.0,27.944447,0.0,57.5,10.9,0.0,2020,8,17
32.645466,-8.756094,2515.0,24.277777,0.0,56.3,6.2,1.0,2019,9,14
35.304066,-5.5813565,5572.0,33.166668,0.0,40.4,4.4,1.0,2022,7,27
30.326706,-9.347298,2616.0,21.833336,0.0,38.0,6.0,0.0,2017,11,10
28.08274,-9.8150215,1019.0,21.333334,0.0,56.0,13.8,0.0,2018,10,17
34.598793,-2.3484142,1618.0,20.277779,0.0,45.0,6.0,1.0,2017,9,20
32.062088,-6.3022056,2772.0,26.222221,0.0,56.9,5.5,0.0,2020,9,13
33.367577,-7.7511263,2749.0,25.5,0.0,66.6,9.0,1.0,2016,8,18
35.171673,-5.148963,5760.0,32.444443,0.0,60.4,4.8,1.0,2015,7,14
28.119387,-10.029553,926.0,32.333332,0.0,20.8,19.6,0.0,2022,10,25
32.191193,-3.163143,1103.0,12.333333,0.0,32.2,1.6,0.0,2018,12,21
33.995712,-4.028997,2618.0,37.0,0.0,63.7,2.4,1.0,2017,8,8
34.59441,-2.3471925,3008.0,11.944445,0.01,42.1,11.9,1.0,2015,3,25
35.03895,-4.915832,4358.0,26.055555,0.0,56.3,7.6,1.0,2014,9,15
31.5852,-8.503012,1451.0,22.777779,0.0,50.6,6.6,1.0,2019,5,22
31.465078,-4.2188644,1397.0,23.055555,0.0,25.6,6.4,1.0,2018,10,17
31.570461,-7.6343904,4445.0,13.388888,0.08,50.5,12.2,0.0,2013,4,6
34.85042,-3.0783372,4096.0,11.277778,0.0,42.8,8.3,0.0,2013,3,3
35.018063,-5.31114,5827.0,27.666668,0.0,60.2,9.0,1.0,2014,7,30
33.88226,-5.3875995,3672.0,23.277779,0.0,62.5,3.8,1.0,2017,6,15
34.745785,-4.2342196,3350.0,14.944445,0.0,49.2,10.4,0.0,2015,2,16
31.725233,-6.906719,2625.0,17.166666,0.0,49.0,1.7,0.0,2013,12,6
30.061523,-7.15333,911.0,19.833332,0.0,26.7,5.8,0.0,2020,4,24
31.009357,-6.6289363,1046.0,15.944445,0.0,28.8,16.2,0.0,2018,4,8
32.83805,-4.8633866,1105.0,23.666666,0.0,44.1,7.2,0.0,2022,9,10
28.947157,-10.670921,1025.0,16.944445,0.0,55.4,13.1,0.0,2018,5,20
35.019966,-2.8326714,2582.0,14.833333,0.0,50.0,12.6,1.0,2013,12,27
31.42729,-3.842747,1237.0,18.666666,0.0,35.7,8.6,0.0,2020,3,31
33.907654,-5.498571,3069.0,21.666666,0.47,53.9,4.2,1.0,2015,5,31
32.037064,-8.679971,1195.0,19.722221,0.04,60.3,4.2,0.0,2018,10,19
29.853947,-7.2260303,892.0,21.61111,0.0,40.3,5.3,0.0,2022,9,22
30.220743,-9.153136,1386.0,15.777778,0.05,51.5,5.6,1.0,2020,12,18
33.498333,-5.721492,2593.0,22.166666,0.0,58.1,4.2,0.0,2015,9,10
